timestamp_utc,city,target_date,ecmwf_max_c,gfs_max_c,icon_max_c,predicted_bucket,polymarket_price,all_bucket_prices,snapshot_id,lead_time_hours,model_spread_c,abs_model_spread_c,ecmwf_run_utc,gfs_run_utc,market_implied_temp_c,market_implied_temp_used_open_bucket_approx,market_vs_ecmwf_c,market_vs_gfs_c,ecmwf_bucket,ecmwf_bucket_probability,gfs_bucket,gfs_bucket_probability,icon_bucket,icon_bucket_probability,market_modal_bucket,market_modal_bucket_price,ecmwf_change_c,gfs_change_c,icon_change_c,market_implied_change_c,data_quality
2026-08-16 15:10:18,Seoul,2026-08-17,28.6,30.1,30.9,29°C,0.33,"{""25°C"": 0.0015, ""26°C"": 0.025, ""27°C"": 0.145, ""29°C"": 0.33, ""33°C or higher"": 0.0055, ""24°C"": 0.0005, ""23°C or below"": 0.0005, ""28°C"": 0.295, ""30°C"": 0.185, ""31°C"": 0.05, ""32°C"": 0.025}",d42da1e2,-0.17,-1.5,1.5,,,28.73,True,0.13,-1.37,29°C,0.33,30°C,0.185,31°C,0.05,29°C,0.33,1.9,2.9,4.3,1.73,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
2026-08-16 15:10:18,Guangzhou,2026-08-16,34.7,36.4,34.3,35°C,0.0005,"{""29°C or below"": 0.0005, ""30°C"": 0.0005, ""31°C"": 0.0005, ""32°C"": 0.0005, ""33°C"": 0.0005, ""34°C"": 0.0005, ""35°C"": 0.0005, ""36°C"": 0.0005, ""37°C"": 0.9995, ""38°C"": 0.0005, ""39°C or higher"": 0.0005}",d42da1e2,-23.17,-1.7,1.7,,,36.98,True,2.28,0.58,35°C,0.0005,36°C,0.0005,34°C,0.0005,37°C,0.9995,0.0,0.0,0.0,0.0,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
2026-08-16 15:10:18,Shenzhen,2026-08-16,33.4,35.0,32.2,33°C,0.0005,"{""27°C or below"": 0.0005, ""28°C"": 0.0005, ""31°C"": 0.0005, ""32°C"": 0.0005, ""33°C"": 0.0005, ""29°C"": 0.0005, ""30°C"": 0.0005, ""34°C"": 0.0005, ""35°C"": 0.9995, ""36°C"": 0.0005, ""37°C or higher"": 0.0005}",d42da1e2,-23.17,-1.6,1.6,,,34.98,True,1.58,-0.02,33°C,0.0005,35°C,0.9995,32°C,0.0005,35°C,0.9995,0.0,0.0,0.0,0.0,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
2026-08-16 15:10:18,New York,2026-08-16,26.9,26.8,26.1,80-81°F,0.495,"{""72-73°F"": 0.0005, ""74-75°F"": 0.0005, ""82-83°F"": 0.45, ""86-87°F"": 0.0055, ""90°F or higher"": 0.0005, ""71°F or below"": 0.0005, ""76-77°F"": 0.0005, ""78-79°F"": 0.0005, ""80-81°F"": 0.495, ""84-85°F"": 0.035, ""88-89°F"": 0.0005}",d42da1e2,-11.17,0.1,0.1,,,27.54,True,0.64,0.74,80-81°F,0.495,80-81°F,0.495,78-79°F,0.0005,80-81°F,0.495,0.0,-0.1,0.0,0.71,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
2026-08-16 15:10:18,Chicago,2026-08-16,29.0,28.3,29.9,84-85°F,0.475,"{""77°F or below"": 0.0005, ""78-79°F"": 0.001, ""80-81°F"": 0.0075, ""82-83°F"": 0.05, ""84-85°F"": 0.475, ""86-87°F"": 0.33, ""88-89°F"": 0.145, ""90-91°F"": 0.01, ""92-93°F"": 0.0015, ""94-95°F"": 0.0005, ""96°F or higher"": 0.0005}",d42da1e2,-10.17,0.7,0.7,,,29.81,True,0.81,1.51,84-85°F,0.475,82-83°F,0.05,86-87°F,0.33,84-85°F,0.475,0.0,0.5,0.0,0.01,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
2026-08-16 15:10:18,Miami,2026-08-16,32.9,33.1,33.0,90-91°F,0.0085,"{""100-101°F"": 0.0015, ""102-103°F"": 0.0005, ""104°F or higher"": 0.0005, ""85°F or below"": 0.0005, ""86-87°F"": 0.0005, ""88-89°F"": 0.0005, ""90-91°F"": 0.0085, ""92-93°F"": 0.615, ""94-95°F"": 0.335, ""96-97°F"": 0.015, ""98-99°F"": 0.006}",d42da1e2,-11.17,-0.2,0.2,,,34.04,True,1.14,0.94,90-91°F,0.0085,92-93°F,0.615,90-91°F,0.0085,92-93°F,0.615,0.0,0.1,0.0,-0.05,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
2026-08-16 15:10:18,London,2026-08-16,24.3,24.1,26.3,24°C,0.0005,"{""23°C or below"": 0.0005, ""24°C"": 0.0005, ""25°C"": 0.0005, ""26°C"": 0.87, ""27°C"": 0.13, ""28°C"": 0.005, ""29°C"": 0.0005, ""30°C"": 0.0005, ""31°C"": 0.0005, ""32°C"": 0.0005, ""33°C or higher"": 0.0005}",d42da1e2,-16.17,0.2,0.2,,,26.15,True,1.85,2.05,24°C,0.0005,24°C,0.0005,26°C,0.87,26°C,0.87,0.0,0.0,0.0,0.27,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
2026-08-16 15:10:18,Paris,2026-08-16,28.9,32.7,31.4,29°C,0.0005,"{""30°C"": 0.0005, ""31°C"": 0.99, ""32°C"": 0.0105, ""33°C"": 0.0075, ""34°C"": 0.001, ""35°C or higher"": 0.0005, ""29°C"": 0.0005, ""25°C or below"": 0.0005, ""26°C"": 0.0005, ""27°C"": 0.0005, ""28°C"": 0.0005}",d42da1e2,-17.17,-3.8,3.8,,,31.02,True,2.12,-1.68,29°C,0.0005,33°C,0.0075,31°C,0.99,31°C,0.99,0.0,0.0,0.0,-0.1,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
2026-08-16 15:10:18,Ankara,2026-08-16,28.5,27.7,27.2,28°C,0.03,"{""30°C"": 0.0005, ""31°C"": 0.0005, ""32°C or higher"": 0.0005, ""27°C"": 0.9865, ""28°C"": 0.03, ""29°C"": 0.0035, ""22°C or below"": 0.0005, ""23°C"": 0.0005, ""24°C"": 0.0005, ""25°C"": 0.0005, ""26°C"": 0.0005}",d42da1e2,-18.17,0.8,0.8,,,27.03,True,-1.47,-0.67,28°C,0.03,28°C,0.03,27°C,0.9865,27°C,0.9865,,,,0.01,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
2026-08-16 15:10:18,Buenos Aires,2026-08-16,18.9,17.3,17.9,19°C,0.505,"{""13°C or below"": 0.0005, ""17°C"": 0.105, ""18°C"": 0.215, ""19°C"": 0.505, ""23°C or higher"": 0.0005, ""20°C"": 0.25, ""21°C"": 0.019, ""22°C"": 0.003, ""14°C"": 0.0005, ""15°C"": 0.0005, ""16°C"": 0.0005}",d42da1e2,-12.17,1.6,1.6,,,18.88,True,-0.02,1.58,19°C,0.505,17°C,0.105,18°C,0.215,19°C,0.505,,,,0.42,IMPLIED_TEMP_USED_OPEN_BUCKET_APPROX
